YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NPROPNAME,THER_CLASS,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED ,YEARLY_PCT_CHANGE_COST_PER_SCRIPT, TOTAL_COST_RANK , COST_PER_USER_RANK , COST_PER_SCRIPT_RANK , COST_PER_DAYS_SUPPLY_RANK , COST_PER_UNIT_DISPENSED_RANK , TOTAL_SCRIPTS_FILLED_RANK , YEARLY_PCT_CHANGE_COST_PER_SCRIPT_RANK , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM,PCT_TOTAL_PHARM_SPENDING,PCT_SCRIPTS_0_18,PCT_SCRIPTS_19_44,PCT_SCRIPTS_45_64,PCT_SCRIPTS_65_PLUS,PCT_SCRIPTS_FEMALE,PCT_SCRIPTS_MALE,PCT_URBAN_CORE,PCT_SUBURBAN,PCT_MICROPOLITAN,PCT_RURAL_SMALLTOWN
2018,Drug, 231 ,THIOTHIXENE,Central Nervous System Drugs,Commercial, 33 ,"$30,088.91",$911.79,$130.26,$4.03,$1.58, 231 ,-12.2%, 987 , 412 , 614 , 649 , 744 , 962 ," 1,104 ", 30.0 , 32.3 , 23.4 , 60.0 , 82.2 , 66.3 ,$61.54,$96.62,$85.02,"$22,319.93",$0.00,$12.19,$25.70,"$2,815.69",$88.99,$130.26,$93.59,"$30,088.91",0.0005%,,,,,58.9%,41.1%,,,,
2018,Drug," 1,793 ",THIOTHIXENE,Central Nervous System Drugs,Medicare, 232 ,"$230,852.67",$995.05,$128.75,$3.96,$1.53," 1,793 ",-9.8%, 586 , 382 , 556 , 586 , 657 , 555 , 992 , 30.0 , 32.5 , 19.9 , 60.0 , 83.9 , 92.2 ,$70.60,$115.01,$132.62,"$206,220.37",$1.25,$12.47,$34.94,"$22,360.31",$77.56,$128.75,$137.38,"$230,852.67",0.0042%,0.0%,5.1%,59.3%,35.6%,55.5%,44.5%,64.8%,4.3%,16.8%,14.1%
2018,Drug, 478 ,THIOTHIXENE,Central Nervous System Drugs,Minnesota Health Care Programs, 67 ,"$50,662.16",$756.15,$105.99,$3.73,$1.44, 478 ,5.2%, 721 , 320 , 459 , 533 , 591 , 740 , 427 , 30.0 , 28.4 , 10.4 , 60.0 , 73.6 , 66.4 ,$77.10,$105.72,$93.95,"$50,532.33",$0.00,$0.06,$0.26,$27.74,$77.10,$105.99,$94.34,"$50,662.16",0.0009%,,,,,50.2%,49.8%,59.0%,16.7%,12.6%,11.7%
2018,Drug," 17,558 ",THYROID,Endocrine and Metabolic Drugs,Commercial," 3,298 ","$797,757.26",$241.89,$45.44,$0.85,$0.66," 17,558 ",18.5%, 343 , 680 , 885 ," 1,033 ", 923 , 187 , 135 , 30.0 , 53.2 , 29.5 , 60.0 , 69.0 , 56.2 ,$0.00,$14.03,$28.01,"$246,258.30",$22.62,$31.40,$30.75,"$551,340.48",$35.85,$45.44,$37.30,"$797,757.26",0.0144%,1.3%,30.1%,61.3%,7.3%,91.7%,8.3%,65.0%,12.0%,9.6%,13.4%
2018,Drug," 3,261 ",THYROID,Endocrine and Metabolic Drugs,Medicare, 747 ,"$188,428.15",$252.25,$57.78,$1.02,$0.80," 3,261 ",12.4%, 631 , 648 , 742 , 893 , 789 , 446 , 147 , 30.0 , 56.4 , 30.4 , 60.0 , 71.9 , 57.4 ,$11.32,$23.16,$34.98,"$75,531.57",$23.64,$34.56,$38.10,"$112,686.40",$47.30,$57.78,$45.52,"$188,428.15",0.0034%,0.0%,2.9%,13.2%,83.8%,89.5%,10.5%,51.8%,11.9%,13.1%,23.2%
2018,Drug," 5,080 ",THYROID,Endocrine and Metabolic Drugs,Minnesota Health Care Programs, 647 ,"$150,449.44",$232.53,$29.62,$1.00,$0.75," 5,080 ",7.3%, 510 , 507 , 729 , 820 , 715 , 333 , 345 , 30.0 , 29.6 , 3.8 , 30.0 , 39.7 , 27.9 ,$21.67,$25.50,$21.68,"$129,551.39",$3.00,$3.82,$5.87,"$19,414.90",$24.83,$29.62,$21.23,"$150,449.44",0.0027%,,,,,91.6%,8.4%,51.4%,12.2%,14.0%,22.4%
2018,Drug, 73 ,TIAGABINE HCL,Neuromuscular Drugs,Commercial, 22 ,"$65,351.43","$2,970.52",$895.23,$16.81,$5.49, 73 ,15.1%, 869 , 229 , 215 , 334 , 531 ," 1,189 ", 192 , 30.0 , 53.2 , 30.3 , 90.0 , 163.2 , 164.1 ,$471.88,$847.23,$947.10,"$61,848.06",$14.00,$30.11,$59.85,"$2,197.79",$499.88,$895.23,$941.15,"$65,351.43",0.0012%,0.0%,15.1%,69.9%,15.1%,49.3%,50.7%,,,,
2018,Drug, 402 ,TIAGABINE HCL,Neuromuscular Drugs,Medicare, 62 ,"$256,829.46","$4,142.41",$638.88,$21.44,$5.82, 402 ,1.3%, 573 , 173 , 235 , 247 , 467 , 835 , 559 , 30.0 , 29.8 , 20.9 , 60.0 , 109.8 , 101.5 ,$328.12,$621.44,$615.18,"$249,820.21",$0.00,$17.21,$96.67,"$6,918.81",$339.17,$638.88,$618.45,"$256,829.46",0.0046%,0.0%,23.4%,50.5%,26.1%,52.7%,47.3%,55.0%,5.2%,18.9%,20.9%
2018,Drug, 104 ,TIAGABINE HCL,Neuromuscular Drugs,Minnesota Health Care Programs, 20 ,"$42,757.51","$2,137.88",$411.13,$15.00,$5.42, 104 ,7.8%, 751 , 175 , 219 , 273 , 413 ," 1,004 ", 328 , 30.0 , 27.4 , 6.2 , 60.0 , 75.9 , 49.5 ,$338.87,$380.53,$252.88,"$39,575.55",$0.00,$0.46,$0.91,$48.00,$338.97,$411.13,$222.92,"$42,757.51",0.0008%,,,,,55.8%,44.2%,72.1%,15.4%,0.0%,12.5%
2018,Drug," 6,239 ",TICAGRELOR,Hematological Agents,Commercial," 1,560 ","$3,417,349.83","$2,190.61",$547.74,$11.63,$5.67," 6,239 ",11.8%, 119 , 271 , 309 , 425 , 523 , 334 , 269 , 30.0 , 47.1 , 27.5 , 60.0 , 96.6 , 60.4 ,$349.68,$455.78,$315.17,"$2,843,612.38",$35.60,$87.12,$151.69,"$543,531.76",$362.03,$547.74,$313.77,"$3,417,349.83",0.0618%,,,,,21.5%,78.5%,60.9%,14.0%,10.3%,14.7%
2018,Drug," 8,213 ",TICAGRELOR,Hematological Agents,Medicare," 2,016 ","$4,233,396.57","$2,099.90",$515.45,$12.01,$5.78," 8,213 ",7.9%, 121 , 270 , 270 , 374 , 468 , 297 , 255 , 30.0 , 42.9 , 26.7 , 60.0 , 89.1 , 61.7 ,$330.31,$422.21,$283.42,"$3,467,588.40",$47.00,$89.72,$120.55,"$736,882.82",$364.36,$515.45,$319.54,"$4,233,396.57",0.0765%,0.0%,1.0%,11.7%,87.3%,37.3%,62.7%,51.4%,10.0%,14.8%,23.8%
2018,Drug," 1,572 ",TICAGRELOR,Hematological Agents,Minnesota Health Care Programs, 337 ,"$554,498.68","$1,645.40",$352.73,$11.77,$5.93," 1,572 ",5.9%, 282 , 218 , 256 , 331 , 396 , 533 , 399 , 30.0 , 30.0 , 5.6 , 60.0 , 59.5 , 12.6 ,$351.06,$347.06,$73.28,"$545,580.79",$3.00,$4.26,$6.97,"$6,689.26",$356.26,$352.73,$72.73,"$554,498.68",0.0100%,0.0%,14.4%,80.5%,5.1%,32.8%,67.2%,56.4%,5.6%,13.4%,24.6%
2018,Drug, 166 ,TIMOLOL,Topical Products,Commercial, 59 ,"$28,994.13",$491.43,$174.66,$3.40,$23.77, 166 ,16.4%, 992 , 540 , 552 , 698 , 283 ," 1,024 ", 171 , 38.0 , 51.4 , 25.7 , 5.0 , 7.3 , 3.6 ,$82.89,$96.09,$78.57,"$15,951.02",$68.39,$78.57,$60.21,"$13,043.11",$127.71,$174.66,$77.75,"$28,994.13",0.0005%,,,,,51.2%,48.8%,,,,
2018,Drug, 197 ,TIMOLOL,Topical Products,Medicare, 76 ,"$33,626.41",$442.45,$170.69,$3.95,$24.19, 197 ,1.2%, 919 , 545 , 492 , 588 , 253 , 963 , 565 , 30.0 , 43.2 , 25.1 , 5.0 , 7.1 , 4.5 ,$88.57,$103.54,$92.16,"$20,396.98",$53.69,$66.95,$62.91,"$13,189.62",$135.28,$170.69,$107.21,"$33,626.41",0.0006%,,,,,73.6%,26.4%,,,,
2018,Drug, 69 ,TIMOLOL MALEATE,Cardiovascular Agents,Medicare, 17 ,"$11,370.43",$668.85,$164.79,$3.40,$1.39, 69 ,-23.5%," 1,049 ", 466 , 496 , 622 , 684 ," 1,137 "," 1,126 ", 30.0 , 48.5 , 30.6 , 90.0 , 118.8 , 91.1 ,$80.14,$120.49,$107.31,"$8,313.83",$21.00,$43.52,$72.58,"$3,003.19",$126.07,$164.79,$126.24,"$11,370.43",0.0002%,0.0%,0.0%,15.9%,84.1%,68.1%,31.9%,,,,
2018,Drug," 16,834 ",TIMOLOL MALEATE (OPHTH),Topical Products,Commercial," 5,730 ","$507,120.82",$88.50,$30.12,$0.58,$3.30," 16,834 ",2.0%, 431 , 942 , 989 ," 1,120 ", 618 , 194 , 603 , 45.0 , 52.4 , 26.1 , 5.0 , 9.1 , 9.4 ,$0.00,$19.65,$69.26,"$330,777.88",$5.33,$9.73,$25.76,"$163,813.51",$7.16,$30.12,$80.60,"$507,120.82",0.0092%,2.9%,4.3%,49.7%,43.1%,49.6%,50.4%,64.3%,10.9%,10.9%,13.9%
2018,Drug," 62,089 ",TIMOLOL MALEATE (OPHTH),Topical Products,Medicare," 18,561 ","$1,614,247.06",$86.97,$26.00,$0.48,$2.95," 62,089 ",-3.9%, 257 , 907 , 936 ," 1,057 ", 561 , 92 , 791 , 50.0 , 54.1 , 27.9 , 5.0 , 8.8 , 7.4 ,$1.66,$15.06,$54.54,"$934,936.43",$5.00,$10.57,$29.50,"$656,345.85",$8.20,$26.00,$71.86,"$1,614,247.06",0.0292%,0.0%,0.4%,3.3%,96.4%,62.8%,37.2%,56.6%,9.6%,13.6%,20.2%
2018,Drug," 5,953 ",TIMOLOL MALEATE (OPHTH),Topical Products,Minnesota Health Care Programs," 1,560 ","$98,006.66",$62.82,$16.46,$0.57,$2.98," 5,953 ",-7.3%, 596 , 798 , 880 , 953 , 495 , 304 , 864 , 30.0 , 28.8 , 6.2 , 5.0 , 5.5 , 1.8 ,$5.10,$14.62,$39.68,"$87,054.93",$1.00,$1.39,$2.12,"$8,264.83",$6.22,$16.46,$40.26,"$98,006.66",0.0018%,7.2%,12.6%,67.5%,12.7%,49.6%,50.4%,71.3%,6.0%,10.5%,12.2%
2018,Drug, 47 ,TIMOTHY GRASS POLLEN ALLERGEN EXTRACT,Biologicals,Commercial, 18 ,"$16,204.15",$900.23,$344.77,$9.82,$9.82, 47 ,11.7%," 1,078 ", 417 , 403 , 460 , 409 ," 1,272 ", 274 , 30.0 , 35.1 , 16.9 , 30.0 , 35.1 , 16.9 ,$255.68,$274.85,$160.74,"$12,918.08",$40.00,$69.92,$76.70,"$3,286.07",$296.68,$344.77,$158.51,"$16,204.15",0.0003%,,,,,46.8%,53.2%,,,,
2018,Drug, 317 ,TINIDAZOLE,Anti-Infective Agents,Commercial, 263 ,"$12,180.17",$46.31,$38.42,$6.66,$3.08, 317 ,-36.9%," 1,105 "," 1,091 ", 931 , 537 , 632 , 906 ," 1,292 ", 1.0 , 5.8 , 8.8 , 4.0 , 12.5 , 15.7 ,$4.05,$23.21,$42.77,"$7,358.00",$10.00,$15.20,$21.23,"$4,819.46",$22.23,$38.42,$45.69,"$12,180.17",0.0002%,,,,,63.4%,36.6%,67.5%,14.2%,8.2%,10.1%
2018,Drug, 17 ,TINIDAZOLE,Anti-Infective Agents,Medicare, 15 ,$713.98,$47.60,$42.00,$7.76,$4.20, 17 ,3.4%," 1,226 "," 1,021 ", 815 , 452 , 513 ," 1,258 ", 459 , 1.0 , 5.4 , 8.8 , 4.0 , 10.0 , 12.7 ,$14.52,$31.33,$61.02,$532.55,$10.00,$10.67,$12.37,$181.43,$22.88,$42.00,$57.55,$713.98,0.0000%,,,,,,,,,,
2018,Drug, 121 ,TINIDAZOLE,Anti-Infective Agents,Minnesota Health Care Programs, 96 ,"$6,042.13",$62.94,$49.93,$12.67,$4.27, 121 ,22.8%," 1,015 ", 797 , 614 , 307 , 437 , 982 , 97 , 2.0 , 3.9 , 3.5 , 8.0 , 11.7 , 12.0 ,$34.79,$48.73,$48.89,"$5,896.01",$0.00,$0.90,$1.88,$108.44,$35.49,$49.93,$48.99,"$6,042.13",0.0001%,21.5%,68.6%,9.9%,0.0%,85.1%,14.9%,,,,
2018,Drug, 117 ,TIOPRONIN,Genitourinary Products,Commercial, 15 ,"$1,003,462.55","$66,897.50","$8,576.60",$285.89,$26.87, 117 ,10.9%, 300 , 29 , 53 , 57 , 267 ," 1,104 ", 290 , 30.0 , 30.0 , -   , 300.0 , 319.2 , 151.5 ,"$8,044.00","$7,942.36","$3,444.28","$929,256.56",$50.00,$634.24,"$1,987.95","$74,205.99","$8,658.14","$8,576.60","$3,276.38","$1,003,462.55",0.0181%,,,,,33.3%,66.7%,,,,
2018,Drug," 14,191 ",TIOTROPIUM BROMIDE MONOHYDRATE,Respiratory Agents,Commercial," 3,285 ","$7,832,824.54","$2,384.42",$551.96,$12.29,$15.95," 14,191 ",11.8%, 58 , 259 , 307 , 409 , 333 , 215 , 267 , 30.0 , 44.9 , 25.9 , 30.0 , 34.6 , 31.8 ,$378.87,$471.78,$321.56,"$6,695,087.82",$45.00,$79.11,$127.61,"$1,122,669.67",$403.36,$551.96,$324.86,"$7,832,824.54",0.1416%,0.8%,4.8%,56.5%,37.9%,53.4%,46.6%,53.9%,14.1%,12.6%,19.4%
2018,Drug," 47,844 ",TIOTROPIUM BROMIDE MONOHYDRATE,Respiratory Agents,Medicare," 10,504 ","$27,314,777.99","$2,600.42",$570.91,$13.77,$16.33," 47,844 ",3.3%, 11 , 238 , 252 , 337 , 299 , 113 , 465 , 30.0 , 41.5 , 23.6 , 30.0 , 35.0 , 27.0 ,$399.46,$477.29,$284.51,"$22,835,532.09",$36.51,$92.00,$132.84,"$4,401,701.78",$417.66,$570.91,$314.31,"$27,314,777.99",0.4937%,0.0%,0.8%,16.7%,82.5%,61.5%,38.5%,51.3%,10.8%,15.3%,22.5%
2018,Drug," 19,115 ",TIOTROPIUM BROMIDE MONOHYDRATE,Respiratory Agents,Minnesota Health Care Programs," 3,799 ","$7,785,437.46","$2,049.34",$407.29,$13.46,$18.60," 19,115 ",8.5%, 29 , 185 , 222 , 295 , 235 , 151 , 303 , 30.0 , 30.3 , 4.3 , 30.0 , 21.9 , 13.0 ,$402.99,$400.69,$60.55,"$7,659,171.38",$0.00,$2.65,$10.62,"$50,696.21",$404.89,$407.29,$56.69,"$7,785,437.46",0.1407%,1.0%,8.4%,86.9%,3.6%,55.3%,44.7%,55.8%,9.4%,13.7%,21.1%
2018,Drug, 915 ,"TIOTROPIUM BROMIDE,OLODATEROL HCL",Respiratory Agents,Commercial, 195 ,"$373,791.68","$1,916.88",$408.52,$10.48,$76.04, 915 ,8.0%, 499 , 286 , 365 , 447 , 169 , 678 , 363 , 30.0 , 39.0 , 21.4 , 4.0 , 5.4 , 3.0 ,$319.34,$323.08,$253.38,"$295,615.75",$50.00,$84.51,$128.70,"$77,329.26",$372.91,$408.52,$257.62,"$373,791.68",0.0068%,0.0%,2.1%,51.1%,46.8%,45.9%,54.1%,60.4%,11.7%,8.0%,19.9%
2018,Drug," 2,771 ","TIOTROPIUM BROMIDE,OLODATEROL HCL",Respiratory Agents,Medicare, 593 ,"$1,256,695.71","$2,119.22",$453.52,$12.61,$94.40," 2,771 ",3.7%, 293 , 265 , 300 , 360 , 125 , 479 , 437 , 30.0 , 36.0 , 17.9 , 4.0 , 4.8 , 2.4 ,$331.23,$361.34,$194.30,"$1,001,265.92",$47.00,$91.26,$110.85,"$252,889.87",$377.04,$453.52,$216.55,"$1,256,695.71",0.0227%,,,,,56.0%,44.0%,54.1%,9.5%,14.1%,22.3%
2018,Drug, 433 ,"TIOTROPIUM BROMIDE,OLODATEROL HCL",Respiratory Agents,Minnesota Health Care Programs, 111 ,"$162,146.70","$1,460.78",$374.47,$12.46,$93.62, 433 ,7.7%, 494 , 231 , 239 , 313 , 97 , 756 , 335 , 30.0 , 30.1 , 0.5 , 4.0 , 4.0 , -   ,$376.21,$368.27,$34.48,"$159,459.03",$3.00,$2.11,$3.20,$915.75,$379.21,$374.47,$15.97,"$162,146.70",0.0029%,,,,,63.5%,36.5%,40.9%,10.9%,19.2%,29.1%
2018,Drug," 39,691 ",TIZANIDINE HCL,Neuromuscular Drugs,Commercial," 15,027 ","$796,498.93",$53.00,$20.07,$0.75,$0.27," 39,691 ",-16.3%, 344 ," 1,062 "," 1,090 "," 1,071 "," 1,117 ", 107 ," 1,168 ", 30.0 , 26.7 , 21.0 , 60.0 , 75.1 , 76.1 ,$1.72,$11.92,$39.26,"$473,028.10",$5.44,$7.87,$11.77,"$312,523.55",$10.38,$20.07,$41.70,"$796,498.93",0.0144%,0.7%,33.9%,56.4%,9.0%,70.0%,30.0%,66.2%,14.6%,7.7%,11.4%
2018,Drug," 59,140 ",TIZANIDINE HCL,Neuromuscular Drugs,Medicare," 17,676 ","$1,213,185.90",$68.63,$20.51,$0.71,$0.24," 59,140 ",-5.1%, 299 , 953 , 988 , 966 ," 1,024 ", 96 , 840 , 30.0 , 28.8 , 22.4 , 60.0 , 85.2 , 81.3 ,$8.71,$15.10,$31.25,"$893,092.25",$1.33,$5.22,$11.58,"$308,702.95",$13.40,$20.51,$34.29,"$1,213,185.90",0.0219%,0.0%,9.7%,38.4%,51.9%,69.3%,30.7%,59.9%,11.7%,11.9%,16.5%
2018,Drug," 43,144 ",TIZANIDINE HCL,Neuromuscular Drugs,Minnesota Health Care Programs," 11,888 ","$786,978.87",$66.20,$18.24,$0.81,$0.27," 43,144 ",17.1%, 220 , 789 , 860 , 880 , 942 , 90 , 143 , 30.0 , 22.6 , 9.8 , 60.0 , 68.4 , 45.5 ,$10.72,$17.25,$28.84,"$744,285.85",$0.00,$0.82,$2.73,"$35,585.84",$11.42,$18.24,$29.07,"$786,978.87",0.0142%,1.0%,48.2%,50.1%,0.7%,70.9%,29.1%,61.1%,11.1%,10.5%,17.3%
2018,Drug, 482 ,TOBRAMYCIN,Anti-Infective Agents,Commercial, 145 ,"$2,344,319.50","$16,167.72","$4,863.73",$149.46,$20.31, 482 ,1.7%, 165 , 104 , 83 , 97 , 303 , 799 , 620 , 28.0 , 32.5 , 12.2 , 280.0 , 239.4 , 60.1 ,"$5,357.73","$4,723.75","$2,740.73","$2,276,846.39",$0.00,$136.66,$687.87,"$65,869.94","$5,519.83","$4,863.73","$2,808.13","$2,344,319.50",0.0424%,,,,,55.0%,45.0%,74.5%,10.4%,5.2%,10.0%
2018,Drug, 92 ,TOBRAMYCIN,Anti-Infective Agents,Medicare, 40 ,"$224,018.90","$5,600.47","$2,434.99",$72.17,$10.11, 92 ,-29.2%, 595 , 150 , 105 , 127 , 375 ," 1,086 "," 1,151 ", 28.0 , 33.7 , 18.1 , 280.0 , 240.8 , 71.3 ,"$2,102.76","$2,296.93","$1,259.83","$211,317.65",$0.00,$129.51,$296.42,"$11,914.98","$2,141.89","$2,434.99","$1,296.82","$224,018.90",0.0040%,,,,,71.7%,28.3%,,,,
2018,Drug, 497 ,TOBRAMYCIN,Anti-Infective Agents,Minnesota Health Care Programs, 154 ,"$1,858,073.15","$12,065.41","$3,738.58",$134.15,$17.05, 497 ,-10.3%, 121 , 70 , 50 , 60 , 243 , 729 , 937 , 28.0 , 27.9 , 6.5 , 224.0 , 219.3 , 61.9 ,"$3,406.65","$3,455.56","$1,755.94","$1,717,414.30",$0.00,$4.10,$52.56,"$2,037.00","$3,408.65","$3,738.58","$1,666.41","$1,858,073.15",0.0336%,,,,,46.3%,53.7%,62.2%,8.9%,12.1%,16.9%
2018,Drug," 13,798 ",TOBRAMYCIN (OPHTH),Topical Products,Commercial," 13,030 ","$174,291.99",$13.38,$12.63,$1.26,$2.43," 13,798 ",7.2%, 666 ," 1,275 "," 1,182 ", 932 , 668 , 220 , 391 , 7.0 , 10.1 , 5.8 , 5.0 , 5.2 , 1.1 ,$0.00,$3.83,$18.69,"$52,887.73",$9.18,$8.75,$10.26,"$120,788.77",$10.78,$12.63,$23.79,"$174,291.99",0.0032%,42.1%,29.6%,24.7%,3.6%,56.2%,43.8%,74.6%,12.3%,5.4%,7.7%
2018,Drug," 4,293 ",TOBRAMYCIN (OPHTH),Topical Products,Medicare," 3,600 ","$65,930.47",$18.31,$15.36,$1.11,$2.88," 4,293 ",4.6%, 808 ," 1,181 "," 1,051 ", 865 , 564 , 396 , 400 , 10.0 , 13.8 , 8.6 , 5.0 , 5.3 , 1.5 ,$3.00,$7.97,$27.45,"$34,210.99",$5.00,$7.30,$16.51,"$31,328.01",$9.99,$15.36,$36.52,"$65,930.47",0.0012%,0.0%,4.1%,11.1%,84.8%,64.2%,35.8%,56.8%,9.8%,13.3%,20.1%
2018,Drug," 6,629 ",TOBRAMYCIN (OPHTH),Topical Products,Minnesota Health Care Programs," 6,247 ","$88,041.92",$14.09,$13.28,$1.22,$2.58," 6,629 ",17.0%, 617 ," 1,122 ", 938 , 764 , 515 , 291 , 144 , 9.0 , 10.9 , 6.0 , 5.0 , 5.2 , 1.0 ,$8.77,$12.55,$26.96,"$83,186.93",$0.00,$0.54,$1.46,"$3,546.87",$9.42,$13.28,$27.47,"$88,041.92",0.0016%,60.9%,26.1%,12.6%,0.3%,55.8%,44.2%,63.1%,10.3%,10.4%,16.2%
2018,Drug, 54 ,TOBRAMYCIN SULFATE,Anti-Infective Agents,Commercial, 33 ,"$3,707.10",$112.34,$68.65,$4.10,$1.05, 54 ,-31.7%," 1,231 ", 879 , 777 , 642 , 827 ," 1,243 "," 1,278 ", 13.0 , 16.7 , 13.3 , 44.0 , 65.1 , 63.2 ,$28.03,$56.58,$73.70,"$3,055.45",$0.34,$8.17,$18.13,$441.01,$35.86,$68.65,$79.61,"$3,707.10",0.0001%,,,,,51.9%,48.1%,,,,
2018,Drug, 226 ,TOBRAMYCIN SULFATE,Anti-Infective Agents,Medicare, 66 ,"$13,398.66",$203.01,$59.29,$5.30,$0.10, 226 ,-7.1%," 1,034 ", 701 , 735 , 525 ," 1,169 ", 940 , 907 , 8.0 , 11.2 , 10.1 , 42.0 , 611.0 ," 1,947.8 ",$32.30,$47.23,$60.21,"$10,673.82",$0.00,$8.40,$29.96,"$1,897.44",$37.08,$59.29,$81.88,"$13,398.66",0.0002%,0.0%,46.0%,8.0%,46.0%,31.0%,69.0%,66.8%,8.4%,7.5%,17.3%
2018,Drug, 192 ,TOBRAMYCIN SULFATE,Anti-Infective Agents,Minnesota Health Care Programs, 79 ,"$16,565.29",$209.69,$86.28,$5.97,$0.89, 192 ,-5.2%, 901 , 523 , 503 , 452 , 677 , 904 , 805 , 12.0 , 14.4 , 8.7 , 50.0 , 96.5 , 431.7 ,$71.99,$82.21,$59.00,"$15,783.53",$0.00,$1.95,$7.46,$373.72,$73.79,$86.28,$57.50,"$16,565.29",0.0003%,59.4%,34.4%,6.3%,0.0%,44.3%,55.7%,60.9%,5.7%,12.0%,21.4%
2018,Drug," 7,629 ","TOBRAMYCIN,DEXAMETHASONE",Topical Products,Commercial," 6,628 ","$780,774.55",$117.80,$102.34,$7.25,$20.27," 7,629 ",2.0%, 349 , 860 , 669 , 521 , 304 , 313 , 602 , 11.0 , 14.1 , 9.9 , 5.0 , 5.0 , 1.9 ,$67.71,$70.15,$64.34,"$535,180.58",$14.94,$31.45,$38.56,"$239,897.02",$86.49,$102.34,$62.12,"$780,774.55",0.0141%,11.7%,32.7%,45.0%,10.5%,58.6%,41.4%,62.8%,11.8%,10.6%,14.9%
2018,Drug," 5,873 ","TOBRAMYCIN,DEXAMETHASONE",Topical Products,Medicare," 4,296 ","$669,587.16",$155.86,$114.01,$7.16,$22.78," 5,873 ",4.6%, 394 , 764 , 581 , 466 , 262 , 347 , 398 , 12.0 , 15.9 , 12.7 , 5.0 , 5.0 , 2.2 ,$55.76,$67.85,$71.19,"$398,508.43",$35.00,$45.09,$50.84,"$264,809.01",$89.93,$114.01,$73.72,"$669,587.16",0.0121%,0.0%,2.7%,9.4%,87.9%,63.9%,36.1%,56.1%,8.2%,13.1%,22.5%
2018,Drug," 2,097 ","TOBRAMYCIN,DEXAMETHASONE",Topical Products,Minnesota Health Care Programs," 1,713 ","$214,375.54",$125.15,$102.23,$7.55,$20.23," 2,097 ",-2.2%, 442 , 647 , 467 , 403 , 227 , 478 , 709 , 11.0 , 13.5 , 7.4 , 5.0 , 5.1 , 1.8 ,$85.76,$97.59,$64.45,"$204,638.03",$0.00,$1.27,$4.18,"$2,667.69",$87.71,$102.23,$63.46,"$214,375.54",0.0039%,30.1%,38.1%,29.2%,2.6%,58.0%,42.0%,61.8%,6.7%,14.5%,17.0%
2018,Drug," 1,078 ",TOCILIZUMAB,Analgesics and Anesthetics,Commercial, 149 ,"$3,577,056.22","$24,007.09","$3,318.23",$115.08,"$1,160.10"," 1,078 ",8.1%, 113 , 87 , 107 , 112 , 27 , 633 , 358 , 28.0 , 28.8 , 7.3 , 3.0 , 2.9 , 1.3 ,"$3,136.30","$3,010.25","$1,466.79","$3,245,053.20",$30.00,$298.80,$684.12,"$322,102.68","$3,901.98","$3,318.23","$1,389.89","$3,577,056.22",0.0647%,1.4%,25.0%,62.3%,11.2%,73.8%,26.2%,56.0%,20.1%,10.7%,13.2%
2018,Drug, 407 ,TOCILIZUMAB,Analgesics and Anesthetics,Medicare, 64 ,"$1,404,590.10","$21,946.72","$3,451.08",$115.52,"$1,108.42", 407 ,15.2%, 279 , 90 , 85 , 98 , 18 , 831 , 108 , 28.0 , 29.9 , 11.4 , 3.0 , 3.1 , 1.9 ,"$3,610.97","$3,235.32","$2,000.22","$1,316,773.39",$40.00,$214.62,$455.63,"$87,349.95","$3,835.84","$3,451.08","$2,017.88","$1,404,590.10",0.0254%,0.0%,4.7%,27.5%,67.8%,77.1%,22.9%,74.2%,5.9%,8.4%,11.5%
2018,Drug, 291 ,TOCILIZUMAB,Analgesics and Anesthetics,Minnesota Health Care Programs, 45 ,"$885,879.15","$19,686.20","$3,044.26",$109.98,"$1,032.25", 291 ,10.0%, 210 , 57 , 61 , 75 , 20 , 827 , 247 , 28.0 , 27.7 , 1.9 , 3.0 , 2.9 , 1.0 ,"$3,955.56","$3,014.90","$1,067.99","$877,335.93",$0.00,$2.48,$5.10,$722.00,"$3,975.03","$3,044.26","$1,046.96","$885,879.15",0.0160%,18.9%,36.8%,44.3%,0.0%,77.0%,23.0%,30.9%,15.1%,18.9%,35.1%
